Symbol,logFC,adj.P.Val,adj.P.Val_1_over,adj.P.Val_2_under
ZNF527,-0.138101189839662,0.324397515853883,1,0.324397515853883
INF2,-0.169955028645531,0.324408894916279,1,0.324408894916279
TRPM1,0.139347450102056,0.324410399816826,0.324410399816826,1
CELSR1,-0.180331448441194,0.324415433232297,1,0.324415433232297
APOBR,0.176485781857243,0.324505250496262,0.324505250496262,1
SYP,0.165648419035591,0.324670281302662,0.324670281302662,1
KLK14,0.181220134953906,0.324786644814882,0.324786644814882,1
ZXDB,-0.188955675505065,0.324786644814882,1,0.324786644814882
PGAP3,-0.142578727367407,0.324786644814882,1,0.324786644814882
ZZEF1,-0.169214142231009,0.324786644814882,1,0.324786644814882
LINC00700,0.160718543081877,0.324786644814882,0.324786644814882,1
GALNT11,0.0996365046040637,0.324873480728431,0.324873480728431,1
TMEM74,0.185777208056722,0.324939204583943,0.324939204583943,1
GHSR,0.177769895817515,0.324962642826184,0.324962642826184,1
TRNAU1AP,0.144993177023193,0.324993808552222,0.324993808552222,1
KIAA0408,-0.136363272220614,0.325081397591847,1,0.325081397591847
C12orf80,0.182952900360201,0.325088815967954,0.325088815967954,1
TMEM74B,-0.159771083782371,0.325088815967954,1,0.325088815967954
LINC00423,0.180309440230389,0.325176873555643,0.325176873555643,1
ZNF398,-0.116099428020485,0.325305556987977,1,0.325305556987977
BRD4,0.230821729958021,0.325407249138835,0.325407249138835,1
GFAP,0.171495411220592,0.32546382901144,0.32546382901144,1
STX7,0.19770495496006,0.325505288975939,0.325505288975939,1
MLH3,0.155474659344738,0.325641498449813,0.325641498449813,1
AP3M1,-0.0984174980719583,0.325730827808758,1,0.325730827808758
SAR1B,-0.0949031129464704,0.325864978387186,1,0.325864978387186
CALCB,0.152970757738372,0.32601276942568,0.32601276942568,1
LINC01088,0.161686406924783,0.326029978544264,0.326029978544264,1
ZNF704,0.229946358093377,0.326029978544264,0.326029978544264,1
HTR1B,-0.157791938951256,0.326029978544264,1,0.326029978544264
RASAL2,0.154998564373855,0.326044092935093,0.326044092935093,1
PDAP1,0.10878684147435,0.326073872260309,0.326073872260309,1
SEC24B-AS1,0.129905834339977,0.326145397940397,0.326145397940397,1
DKFZp434E1119,0.180186064351741,0.326263478990131,0.326263478990131,1
TMF1,-0.162763590309489,0.326264985556049,1,0.326264985556049
RRM1,-0.0950834878028406,0.326313901744764,1,0.326313901744764
LOC200609,0.160520959424141,0.326320507163214,0.326320507163214,1
COPS7B,-0.10210007828532,0.326358933605995,1,0.326358933605995
PPP1R3A,0.144297352543353,0.326499954509403,0.326499954509403,1
ZBTB45,-0.140083055629796,0.326545765456434,1,0.326545765456434
MTUS2,-0.15522700036168,0.326660140696643,1,0.326660140696643
RSU1,0.140276603405286,0.326694702588214,0.326694702588214,1
RAPGEF4-AS1,0.123780975501131,0.32675091651478,0.32675091651478,1
FAM186A,0.126843130604359,0.326799492645313,0.326799492645313,1
SMARCAD1,-0.106194407952119,0.326847328835135,1,0.326847328835135
STX2,0.135551400488225,0.326870328703713,0.326870328703713,1
KIAA1024,-0.17808750666113,0.326973987378186,1,0.326973987378186
MELTF,0.143361022993638,0.327003131262232,0.327003131262232,1
ERCC2,0.137649685441379,0.327003131262232,0.327003131262232,1
TMEFF2,0.130960218249232,0.327512233548614,0.327512233548614,1
COL6A5,0.12525020497969,0.327512233548614,0.327512233548614,1
GNL1,-0.165473077654469,0.327556885594391,1,0.327556885594391
SRSF10,0.118854865654161,0.327556885594391,0.327556885594391,1
CLEC12A,0.15724337672974,0.327562551219804,0.327562551219804,1
IL10RB-AS1,0.160205206365259,0.327563122046997,0.327563122046997,1
USP22,0.191918349117525,0.327589301007377,0.327589301007377,1
LOC101930164,0.105052920425046,0.327589301007377,0.327589301007377,1
LOC101929289,0.179504589025929,0.327708976122096,0.327708976122096,1
PKNOX1,0.117831155446843,0.327730999500042,0.327730999500042,1
AKAP17A,-0.125472216280667,0.327874095222402,1,0.327874095222402
HOOK3,-0.165253621271536,0.327981805809196,1,0.327981805809196
FBXW2,-0.174347599203874,0.328043163378899,1,0.328043163378899
EML4,-0.209119437285066,0.328043163378899,1,0.328043163378899
CDH11,0.219225055950817,0.328048051394444,0.328048051394444,1
SPNS3,0.20470319348084,0.328095074106429,0.328095074106429,1
ZDHHC8,0.15483554004821,0.328148152080924,0.328148152080924,1
S100A8,-0.132695657612036,0.328269622784872,1,0.328269622784872
TELO2,-0.150560590533567,0.328275330990078,1,0.328275330990078
HMOX2,-0.146756290248066,0.328451097187363,1,0.328451097187363
CLTB,0.262898692286071,0.328454961776618,0.328454961776618,1
BAIAP2-AS1,-0.193626547426628,0.328471890814918,1,0.328471890814918
MYLIP,-0.217780045834772,0.328580305818754,1,0.328580305818754
BRD3,0.210186508714928,0.328580305818754,0.328580305818754,1
LITAF,0.13357712548623,0.328608230607777,0.328608230607777,1
PWRN2,0.132530219392516,0.328608230607777,0.328608230607777,1
TCF25,0.173195368467236,0.328608230607777,0.328608230607777,1
PPP2R5A,-0.207750101787901,0.328689664674458,1,0.328689664674458
PCDHGA8,-0.150716656102506,0.328689664674458,1,0.328689664674458
PRCD,0.239164307080886,0.328753518152467,0.328753518152467,1
SRD5A3,-0.259301810738221,0.328802915006321,1,0.328802915006321
FAM78B,0.158437738742548,0.328802915006321,0.328802915006321,1
CHRM3,0.208691551772507,0.328802915006321,0.328802915006321,1
ESR2,0.166991505379896,0.329005647826134,0.329005647826134,1
TTC22,0.209631967834707,0.32902145423032,0.32902145423032,1
LOC101927391,0.154152870923157,0.329201489782732,0.329201489782732,1
CAPN15,-0.18445612416703,0.329201489782732,1,0.329201489782732
AJUBA,0.259465600314332,0.329251845228765,0.329251845228765,1
SNORA71A,0.177007403330158,0.329360342233584,0.329360342233584,1
BCL2L14,0.214163675816003,0.329402581614653,0.329402581614653,1
DIAPH1,0.131981132802167,0.329427470465604,0.329427470465604,1
LOC101927723,0.106638579796603,0.329508926599146,0.329508926599146,1
NPFFR1,0.164760092366776,0.329640360149689,0.329640360149689,1
LSM3,-0.228984599617074,0.329716923512624,1,0.329716923512624
COG3,-0.136926608912845,0.329720225534622,1,0.329720225534622
CLTB,-0.149334065921215,0.329750826842534,1,0.329750826842534
FOXO1,0.146534757127024,0.329877491529614,0.329877491529614,1
LOC101929272,0.156809815387778,0.329877491529614,0.329877491529614,1
ERAP1,-0.19720921267063,0.329945487762918,1,0.329945487762918
LILRA5,0.212814762792749,0.329950505125385,0.329950505125385,1
NIPA2,0.162927077787627,0.330079989226389,0.330079989226389,1
C4BPB,-0.167472659073708,0.330096885970898,1,0.330096885970898
DAPK1,-0.141410162150462,0.330159217288696,1,0.330159217288696
MEIOC,0.119698052976916,0.330288006638382,0.330288006638382,1
LOC286114,0.309140805087669,0.330300889235989,0.330300889235989,1
FKSG29,0.141700177635646,0.330300889235989,0.330300889235989,1
RASGRP2,0.168257428156235,0.330300889235989,0.330300889235989,1
KCNIP3,0.213763616714215,0.330491838824,0.330491838824,1
TGM2,0.144944204541648,0.330528516562991,0.330528516562991,1
CCDC14,0.13860007536869,0.330578551049706,0.330578551049706,1
ITPR2,0.15805800839876,0.330738026319782,0.330738026319782,1
ACE2,0.151810434649197,0.330852585389112,0.330852585389112,1
DKKL1,0.189564079721302,0.330880983171187,0.330880983171187,1
FAM3C,-0.172619843126133,0.330916234673881,1,0.330916234673881
POGK,0.10463853484319,0.330952014126106,0.330952014126106,1
SLC43A2,0.167114879929595,0.330952014126106,0.330952014126106,1
MYOT,-0.122565169201215,0.331078783702718,1,0.331078783702718
ABHD1,0.142308027518995,0.331110766183437,0.331110766183437,1
PIK3AP1,0.159463760700414,0.331117979405479,0.331117979405479,1
SLC14A2,0.14725488183983,0.331139737584864,0.331139737584864,1
TAF6L,0.150733866601892,0.33118420560378,0.33118420560378,1
TIMM17A,0.108646806088604,0.331249230853766,0.331249230853766,1
CORO7,0.150467543024582,0.331249230853766,0.331249230853766,1
C22orf15,-0.215275020269497,0.331270933590011,1,0.331270933590011
NOX4,0.119051757975202,0.331282137651423,0.331282137651423,1
BACE1,0.130249212254244,0.33140527483308,0.33140527483308,1
LOC285422,0.169145051657399,0.33140527483308,0.33140527483308,1
MUC1,-0.191355556228809,0.331481972754708,1,0.331481972754708
LINC01592,0.123430123255016,0.331542210961568,0.331542210961568,1
PNRC2,0.112727494511457,0.331708191395083,0.331708191395083,1
CROCCP2,0.157804432211157,0.331719068924352,0.331719068924352,1
VEZT,0.144846587118868,0.331750942894841,0.331750942894841,1
FRYL,-0.128210074510209,0.331750942894841,1,0.331750942894841
EXTL2,-0.108525074477832,0.331777891031487,1,0.331777891031487
SALL2,-0.19598609101954,0.331844401136037,1,0.331844401136037
PGRMC2,0.122431444315771,0.331844401136037,0.331844401136037,1
CSTF3,0.112771152025807,0.331857836326893,0.331857836326893,1
EIF1,-0.0516669171730122,0.331872625240908,1,0.331872625240908
XBP1,0.197630576444559,0.332037205461823,0.332037205461823,1
PLA2G2E,0.222136544798859,0.332046865042975,0.332046865042975,1
SYT7,0.131096067844247,0.332065925105458,0.332065925105458,1
RAB40C,0.171339156750682,0.33213116938676,0.33213116938676,1
CWC27,0.207142424028652,0.332216644690065,0.332216644690065,1
DCAF12L2,0.15577678828035,0.332309322759223,0.332309322759223,1
MED28,-0.179106828374853,0.332353381393166,1,0.332353381393166
EPB41L5,-0.218881056187817,0.332353381393166,1,0.332353381393166
CHRNB2,0.149761974989897,0.332353381393166,0.332353381393166,1
SSBP3-AS1,-0.171938697148607,0.332405060539452,1,0.332405060539452
LINC00424,0.160901728898108,0.332448009443806,0.332448009443806,1
GAS6,-0.15921357834167,0.33245242048903,1,0.33245242048903
FGF14-AS2,0.258466559341993,0.33245242048903,0.33245242048903,1
CPXM2,0.153790840009348,0.33261647844151,0.33261647844151,1
ACSL6,-0.174998356663402,0.332660565815832,1,0.332660565815832
C20orf166-AS1,0.144566309014327,0.332742116229194,0.332742116229194,1
SLCO2B1,0.201509806667381,0.332831173156521,0.332831173156521,1
LINC00564,0.101537141559344,0.332914682072714,0.332914682072714,1
ESR2,0.184870999267531,0.332919879975644,0.332919879975644,1
SKIL,0.106986960259011,0.332944478479438,0.332944478479438,1
CSGALNACT1,-0.149105201276376,0.33295597023105,1,0.33295597023105
CBX3P2,-0.122819250670963,0.333084209680666,1,0.333084209680666
FAM63A,0.133528432409829,0.333084209680666,0.333084209680666,1
TBX6,0.145248355164704,0.333197487094967,0.333197487094967,1
PATZ1,0.138398187359141,0.333256504443679,0.333256504443679,1
GGA2,0.151068073482315,0.333265843759709,0.333265843759709,1
LOC101928461,-0.159602772024015,0.333394295143257,1,0.333394295143257
HGF,0.156844346354659,0.333465533080164,0.333465533080164,1
TST,-0.127914328097667,0.333498571756238,1,0.333498571756238
LOC101926913,0.176615429514921,0.333525603833588,0.333525603833588,1
CHD2,-0.151474390102895,0.333540522364823,1,0.333540522364823
VAMP4,0.207984377409648,0.3335792949641,0.3335792949641,1
ADRB3,0.154012652330103,0.333606366369167,0.333606366369167,1
CHMP6,-0.195218927283989,0.333651127365911,1,0.333651127365911
POLD3,-0.115957902289693,0.333659649472024,1,0.333659649472024
SLC7A8,0.144954465882988,0.333659649472024,0.333659649472024,1
POU2F2,0.19438378377501,0.333744931216947,0.333744931216947,1
CAPRIN1,-0.0973547835825244,0.333747791342731,1,0.333747791342731
TMPRSS6,0.172861217781618,0.33380011832931,0.33380011832931,1
LOC100506606,-0.153529485391422,0.333856732067892,1,0.333856732067892
BAIAP2-AS1,-0.176964916348237,0.334005106724775,1,0.334005106724775
SIRT3,0.151133747947854,0.334021692632842,0.334021692632842,1
ANKRD29,0.118077181537933,0.334091230384174,0.334091230384174,1
MEX3C,0.197518172238669,0.334157774805313,0.334157774805313,1
PSMF1,-0.163457461196648,0.334188179592767,1,0.334188179592767
SLC44A1,-0.1367069290038,0.334188179592767,1,0.334188179592767
ZNF324B,0.159589899580158,0.334300818170231,0.334300818170231,1
DCAF17,-0.176130722519064,0.334370056268647,1,0.334370056268647
ST7L,0.191435268802253,0.334384274042599,0.334384274042599,1
MBD5,0.131843732166155,0.334479584176103,0.334479584176103,1
VPS13D,0.126176881835525,0.334515544997387,0.334515544997387,1
C8A,0.191848015680987,0.334740453664686,0.334740453664686,1
IFT57,-0.139315937882861,0.334748430298653,1,0.334748430298653
SRGAP1,0.265966552228437,0.334764515521175,0.334764515521175,1
LOC100289518,0.119511299303519,0.334776973388888,0.334776973388888,1
LINC00472,-0.156519752314197,0.334782375142893,1,0.334782375142893
ZNF460,0.15778153551169,0.334797567412876,0.334797567412876,1
MYLK,-0.111465860760236,0.334811115283749,1,0.334811115283749
LOC101928495,0.113162995978447,0.334846784738806,0.334846784738806,1
DLC1,-0.131198015649996,0.334853727160657,1,0.334853727160657
COL13A1,-0.236715771666836,0.334892121632495,1,0.334892121632495
LRRK1,0.232489701321036,0.335160791199886,0.335160791199886,1
ADAL,0.161273219106013,0.335195464440226,0.335195464440226,1
PAEP,-0.183342314347528,0.33521065041907,1,0.33521065041907
MAPK4,0.155877929112806,0.335303289873706,0.335303289873706,1
DLGAP1-AS2,0.203481666265965,0.335384734320436,0.335384734320436,1
PKNOX1,0.133056144183215,0.335391653832162,0.335391653832162,1
ZFP69,0.186350353480019,0.335430765851275,0.335430765851275,1
UCHL1,-0.0687678369950291,0.335434413960696,1,0.335434413960696
CD79A,-0.172006866078993,0.335532981523514,1,0.335532981523514
LOC441528,0.164959381713979,0.335576452350282,0.335576452350282,1
LOC100652768,0.162776627696148,0.335591448893836,0.335591448893836,1
RPL11,0.0559624169345785,0.335602709923139,0.335602709923139,1
SNTB2,0.149778799225796,0.335602709923139,0.335602709923139,1
GPATCH8,0.124784626069561,0.335617682419938,0.335617682419938,1
LINC00858,0.139902011970263,0.335667052531834,0.335667052531834,1
ZNF250,-0.146446447104128,0.335683299726311,1,0.335683299726311
GPRC5B,0.195906271331324,0.335822669701187,0.335822669701187,1
MCM8,-0.124605852517295,0.335911256727146,1,0.335911256727146
LINC00608,0.142895780814671,0.335978889766522,0.335978889766522,1
COPA,-0.149519422618613,0.335978889766522,1,0.335978889766522
PDE5A,0.119547310816527,0.336028288128696,0.336028288128696,1
SESN2,-0.154615861416898,0.336118246593371,1,0.336118246593371
HIBADH,-0.244219477902665,0.336160340819229,1,0.336160340819229
ACSS1,0.162377129847711,0.336278341485374,0.336278341485374,1
GCSAML,0.124888539293182,0.336278341485374,0.336278341485374,1
UGGT1,0.104522446680093,0.336316085178634,0.336316085178634,1
TACSTD2,0.218223817640868,0.336316085178634,0.336316085178634,1
GTPBP1,-0.158377407309922,0.33657015861692,1,0.33657015861692
CYP2R1,-0.173848881514216,0.336583298974227,1,0.336583298974227
EFNA2,-0.128705211492986,0.336583298974227,1,0.336583298974227
TMPRSS6,0.149438009924151,0.336629491191914,0.336629491191914,1
LILRB3,0.146152127027048,0.336633872416123,0.336633872416123,1
LINC00965,-0.241480799947902,0.336646687519556,1,0.336646687519556
DTWD2,0.131328729388287,0.336651400885959,0.336651400885959,1
SMC4,0.162509481104071,0.336715259457718,0.336715259457718,1
GGT1,0.162565042989915,0.336715259457718,0.336715259457718,1
OR1C1,-0.145720574019449,0.336717002659988,1,0.336717002659988
ATP6V1H,-0.184786715825146,0.336717002659988,1,0.336717002659988
PTPRE,0.14151871656471,0.336717002659988,0.336717002659988,1
RMST,0.195763765400072,0.336751153409619,0.336751153409619,1
TBXA2R,0.207497319101118,0.33676822796952,0.33676822796952,1
HDLBP,-0.0937964233570998,0.336798285446539,1,0.336798285446539
MMP11,-0.157215834175759,0.336798285446539,1,0.336798285446539
SCN8A,-0.173374218486555,0.336798285446539,1,0.336798285446539
CISD2,-0.121361289448247,0.336804091345158,1,0.336804091345158
GAS7,0.184873755279233,0.336887733197123,0.336887733197123,1
GON4L,-0.138874924389899,0.336890025770665,1,0.336890025770665
WDR64,-0.136977257941923,0.337048671487718,1,0.337048671487718
ACSS1,0.13262923665014,0.337086903757292,0.337086903757292,1
PTPRA,0.167870373373001,0.337086903757292,0.337086903757292,1
SLC22A23,0.146669329762144,0.337096590427115,0.337096590427115,1
ZNF81,-0.194302646874791,0.337103491790285,1,0.337103491790285
LOC101928516,0.179030353445738,0.337103491790285,0.337103491790285,1
YIPF6,-0.163691914244374,0.33711331295853,1,0.33711331295853
HOTTIP,-0.172776812264998,0.337146725342195,1,0.337146725342195
HOMER3,0.174203649953593,0.337151163545376,0.337151163545376,1
C8orf22,0.165880767654293,0.337151163545376,0.337151163545376,1
LINC00487,0.154036464673457,0.337153704913487,0.337153704913487,1
OLIG3,0.161641841943967,0.337207975175626,0.337207975175626,1
SZT2,-0.16167381592037,0.33727225051454,1,0.33727225051454
NXPH1,0.131323166814341,0.33727225051454,0.33727225051454,1
MRO,0.171769545213259,0.337275085047965,0.337275085047965,1
PSG2,0.190534421714741,0.337278169181693,0.337278169181693,1
KCNK15,0.155662866656144,0.337357623040571,0.337357623040571,1
MSTO1,0.142194102375324,0.337369379217763,0.337369379217763,1
HBEGF,0.17834048646445,0.337376905926839,0.337376905926839,1
PEBP4,0.1775702889928,0.337548110106153,0.337548110106153,1
KATNBL1,0.138250738798845,0.337580118596975,0.337580118596975,1
TYRO3P,-0.166040008725727,0.337583895338965,1,0.337583895338965
ECSCR,0.155634062046211,0.337677387414117,0.337677387414117,1
C5orf22,0.10250686238918,0.33768552527266,0.33768552527266,1
CD37,0.196584712343093,0.337760191977104,0.337760191977104,1
NIPA2,-0.0905666032075452,0.337764106302472,1,0.337764106302472
PREB,-0.117795493895185,0.337776357873737,1,0.337776357873737
EIF2AK4,0.217014906568682,0.337776928146351,0.337776928146351,1
ABCG1,0.164006342624992,0.337865500943,0.337865500943,1
PDZRN4,0.133474217414884,0.337865500943,0.337865500943,1
CACNA1C,0.195784157091317,0.33787880677211,0.33787880677211,1
UPF3A,-0.164731642799174,0.337948377653244,1,0.337948377653244
HHEX,0.147330502121906,0.337985598071545,0.337985598071545,1
PCDH11X,0.172246525167447,0.338124981356383,0.338124981356383,1
GRIA2,0.107600100337556,0.338136132629752,0.338136132629752,1
DCC,0.124466184760166,0.338191351017289,0.338191351017289,1
CCDC34,-0.146871916524864,0.338245053953569,1,0.338245053953569
KLHL22,-0.130753111953343,0.338245053953569,1,0.338245053953569
GRM5,0.140144173748058,0.338259159303788,0.338259159303788,1
ANGPTL3,0.149581098972138,0.338305673374898,0.338305673374898,1
